id,answer
39cae7dc70a8,50
39d325eafc16,54
39d494984990,56
3a8a1115da7b,1218
3a93f7d145a9,13
3ab434a13e90,300
3adb9ffb5c39,193
3b12e3a94f64,120
3b2117d72809,180
3b4628c21dbb,281
3b6fdd4e8d3b,11051
3ba1e6a563fd,5
3ba28655f927,6
3bdabe704787,120
3c1f870f968b,72000
3c2851da1de0,95200
3c313263b833,68
3c51aa0fbdf3,6
3c6086e34122,162000
3c60f5a064e1,17
3c97d556c725,18000
3ca6643cb074,261
3cc3bda63ed0,2
3d058d64eaca,11
3d267e8ce5d1,6
3d9cbc4361a0,2
3e544c0dc4eb,5601
3e80c4931f94,10
3ea0afbe2fb8,46
3eb13031c8fb,40
3ecab5705ca6,88
3efeaab2454d,163
3f138c19350c,227
3f573a71dd18,8
3f6e7df806df,11
3f8603e82aca,8
40560d58ca41,9
40ac97ee3d06,7
40b810331129,300
40de65307cde,15
40e3b5c339b9,80
40e9fc93523d,11
41325317e83e,43
4134b824b8c7,168
4155a96ca109,40
41c560cfad92,85000
41d612461b76,77
41f749671429,180
426102facb18,60
42c9f4622fac,180000
4310f1625f74,941
4314b622ab99,6
43477b18c5c4,70
435ee913e2c2,17
436c7b052399,27
4382fe560e09,1
43afe33a0908,170
43cd5b8e96a3,401
43f36143e7b9,32
43f6462b714f,20
440b6579069f,105
448d28678b57,6
4494394ddfa8,35
44ce92c63e1f,801
44d1a5815c71,39
44f8b4f1d86f,25
4516784188aa,9
45284dfdced4,131250
45829e6a98ec,10
45dd54498041,104
45df5aea7cf5,72
45f3ef76afc7,18
45f4644b5c3e,50
460f292b8e18,4
4624aa0d3110,1
463d8faddd7f,38
4654ee32ee99,14
466d72c10026,3
46b3064c5bb7,161
46bc91cc6945,11
46f996c33dc8,540
4712235152ad,6
475ed8a42c75,21
477ebe40fce5,17
479734377e93,70
47b4ccb180ac,18
47bcf946a8f1,595
47cfe04f8926,2
47e9cfa882b8,22
4815331c15e5,48
481e62833359,35
481ed16fe7e0,400
48483aaf864a,843
484bee25faca,14001
48c992cf21a1,9
48ef3fde5785,4
492e2564ec60,8
493aed8e1a5a,17000
495b8ad9de22,27000
49860457c1d0,37
498f5fa2e7c3,51
49ca896cb72e,450
4a3478f9bafb,39
4a9732dd1bef,3
4aab7c5a684c,10
4b0812fa2a7a,140
4bbeec33b36d,25
4bc7aabf04d3,150
4bed269dbb2f,17
4c0214fd35a5,6
4c1b2432fbf3,32
4c2ccdd73a7f,9
4c786d3d95ec,89
4c7a60f738f9,200
4cda66357b84,1
4d23a9b87e10,105
4d23f6217af6,2
4d8b0b127bab,324
4d9a350804d7,13
4e03dc8e4020,66
4e2e605ca52f,31
4e5261ee92cf,15
4e5f17dfcc27,70000
4e978ebd1021,25
4ea12c3fcd9d,91
4ee4676f6b0b,5
4f2f77ac1205,53
4f6c5a531598,2
4f828bdf9b8e,21
4fd201cf0202,10
502ab83feecd,11
502cd8b316a9,180
503299a25250,92
5037db605d74,15
506594127ef4,26
50e53cf26e9b,60
513d00eb37a3,147
514f63b8a743,20
518cd5b54f21,121
51d5decb26c0,6
522dd2a437d9,41
526e00513adf,12
529a742cdea7,9
5376c4b4bbc2,25
5466d937891c,5
546948eadaeb,3
547bcd95fcfb,21
547d854ced47,33
54c219c070fd,230
55301593380f,21
557af40954d3,2280
559647ab8446,68
559f5e4f9a61,320
55b1b49f0955,105
5679e6da16dc,483
56a610fb8281,47
56c4b5605d1b,133
56c4ea2ef98d,762
56f1ce6c0784,720
57206a351682,360
5768402e203a,80
57a3d76b6710,107
57eb551103f7,3528
5804df32e4fb,84
5826b68771dd,16
58444b64a424,240000
59a3d6f53209,1000
5a4731e896b6,175
5ae86ca0aab0,6
5b08dda443d2,147
5b0e449a9e16,80
5b233a29b296,68
5b6e0ec8578d,348
5c593d3d650e,81
5c8bac0d1b02,61
5c9b9d415293,12
5ce426a65307,12
5ce4ce6fa210,91
5cf179555841,51
5d07e0c1aaca,62
5d0bd11d6c06,85
5d1c384172df,56
5d25e04ee495,80
5d336053824f,10
5d45ea889668,3430
5d4d618947ac,43501
5d70a0aab7a5,14
5d8b16f018a6,81
5db7803444b3,8
5dfedc84ff9d,30
5e0103c3bb62,26
5e57a60e4ee2,21
5e66a9f2afd4,18
5e74dfce5f05,61
5ea0760bfab2,91
5ecf5f271f63,295
5ee9624fade2,3
5f18892077fb,576
5f2b793ba750,701
5f30c7683ee6,160
5f8d5e4154fa,250
5fa47a2ac3d3,67
5fc46ad66e1c,251
60371b08bb36,40
60a703410031,16
60ba19d6aed1,26
6179c71cf98a,56
61a6fec37d48,10
61e6909bc983,10
61f77b0e7e49,13
62686f7016b6,300
62695707a3f8,4
62dbab1aa9ee,11
62eceb6d070b,19
63cb73c72a3a,83
63d2b155908a,3361
63d9842e3f7f,6400
640d224ad021,3
6485777bc552,60
64f26fad7abf,40000
65021a35068c,28
650f4e97e4dd,12
6510646b2291,220
657c0faa3457,75
65932362f48a,64
65b07b77267c,30
65ceac6c7aae,160
65e893e1290d,298
65f2cd9a941c,98
661cd0ef5547,411
6628943142d2,5
66774aa64015,75
66a8adb84c3b,16
66e3b2a3a8ea,28
67790ebe3463,2641
67cf9a8e148b,1920
67dfdc5c6a1a,175
685b69b40e42,140001
6902620b20e4,1430
6909b625e23e,46
6916f0c2909d,128
691cff6fa788,6
696bdadb2c03,6600
69a68c824de3,5760
69cbd02cbf46,8
6a093ea61501,541
6a30906519d8,2
6a40a1cdb256,8
6ab9cf286746,2
6b1bee709677,375
6b24f72f5a6d,40
6b2c084d0ed5,10
6bc21075f720,225
6c06a20240c4,27
6c439a843eae,48
6c7381111b4d,694
6ca12a29abda,17
6cbb817a2b40,4
6cc60a795e79,10
6d75f9d51430,240
6d7a6d892078,64801
6dc76ffc2b62,1
6def958f0dc0,270
6e008e6be3de,11
6e230fd9630f,2
6f177e11f363,96
6f52bd1c97d7,13
6f5e3c212f84,9
6f6e5e3efca2,31
6f8625f084e7,16
6fab3934f977,157
6fb06d4b3e32,24
6fcfaa2a7f0b,37
6fff0b79f867,2
7005a04725c9,60
700db3f4aca6,70
70475bc29095,56
704aab01946e,226
70620e8b7135,14
708cbf35fe2b,100
7097ff0c69fd,3
70c6b4832c60,26
70ec947a05f8,5
70fce00efdb7,5
712d772c4147,29
713039126130,46
7156514f2f8f,121
718d61baafd3,2
718fda29cab1,6
71bceeab89e4,9
71c89bfb8b94,44
71f1b5e841c8,1520
722c4e178e80,9
722d1c261b11,50
7234f3f9da0c,6000
723cbca893d2,36
7259d77fc7f6,2
727d6d7fb016,55
72f96ad5f022,675
72fea80f2afc,172
7315c1961f8a,11
7317f3c23542,1
7347ee471783,12
7387493ea130,6
73958a0e3768,24
73ca7c5c1390,16
741e649b57ba,370
74d30ffcd514,9
74fdc3d7af66,132
751789e644cd,600
755317d2f456,5
7555592670fa,21
7647614bc114,15
764defd204f8,3
76507b8bf2df,11
765e1d0e801e,40
76cac601035f,151
7745f844de0f,221
7795b14ac430,29
779df4f01d19,61
779e9d509748,76
7813e2dc3f9d,18
782845714761,142
78739858f47b,145
788cc74ac7d8,64
7922c9621eb1,20
79394e56ca98,15
79c28dad6cb8,2101
7a02632b26a7,6
7a4bdc2061a5,1
7a59e7a4e67c,9
7a6d694be23b,80
7a9d3484314c,60
7ac9ffec42bc,18
7b1f8796258b,41
7b274d813b34,25
7b334c1bccb0,1510
7b352977317c,2
7b4eac20a926,736
7b58afb92d85,5
7c24f695dfc1,35
7c3c775d57d2,15
7d891f298e46,7
7dd196cc26ef,2
7dec5d23cf90,1876
7e44d976fea9,34
7e5e574a2609,385000
7ea7e93e54f1,168
7edd2026751d,5
7f304aa539cd,5
7f4e401cc73f,8
7f509425d4bd,100
7f721985b57c,37
7f908deae3fb,168000
7f93a60cd3c4,50
80068de295d8,6
8013b243387b,12
8016c0c6721a,751
809cc299498f,6278
80edbc8ff844,800
80f692e94c79,3200
8118fe9cf554,13
81613b596097,23
81617f0305a9,145
818cf450e1da,101
81b1a2fa35e7,17
81e63e05678a,9360
82107a0a2147,13
8236c583d31e,140
825fc7671d64,20
827be67c4e85,22
82ba2fdfdc99,70
82c0255c5330,120
82e8c3b78fef,84
83c06f75a997,18
83dcc28b20d2,20
83deec9717d9,8
83f243e2d0d7,9
83f5eba2e9a1,31
83ff08fd90f8,12
8403e244a47f,60
8416d96552a3,8
8419747bcf06,24
8420e62d045f,14
8425cc7c3a1f,665
8452a380dab7,10
84aa98062f7e,78
84be2f16f77a,65960
84c20cb7cf18,48
856b17f8df8b,460
85aef9446002,96
85eac50543ce,27
860b639368cb,28
861830872a01,101
8633426e6ede,104
86dea53151bf,1
87222864f382,44
8726b59efaa2,3
87616553a8aa,975
8769f0496d32,315
877d6da6c160,98
877e262ce0b4,244
87bf25742902,1490
87c4fcc3b6b7,1111
87d656d9b349,321
87ed24a7527f,8
881e107d09ad,4
8832d26da388,16
884d3e02b2eb,20
88571e28d8de,9
88a0510b66d1,251
88e52996ff4b,18
89251b79a538,79
897e4e2ed6e1,159
8a6a70aba7c6,49
8ac389a788ef,7
8ac9d2594979,36
8acf82932844,9
8b0e5925b81b,6
8bc6dd69076c,4
8bd3822fdcfe,100
8be5dfbc9a69,25
8cd9af1b51b9,4
8d41a3f3686b,94
8d5412f38f14,48
8d5e75dc5b34,17
8de8ce8b4202,9
8df1455d573f,215
8df5ed720947,350
8e0e2896a7c0,20
8e371ca508da,440
8e6a8b66ec2c,11232
8e72248169f7,150
8ecad141dfcb,230
8eef3c3cb5aa,4
8f0981ab83e7,804
8f249d3c7784,40
8f2ef97544af,623
8f7bf980974b,25
8f972470be58,5
8fb870b3ce70,14401
900888e3f4a5,8
900a9246db4a,27
904365da0cf6,38
90564fdb0378,4800
907b6a71b8b0,25
9085daa047c1,12
90971b3ceea0,11
915eb07cdb12,41
917adffc7b87,5600
91eaa9bf8a3d,37
920eda2b97db,2350
9224e27de5b9,12
9248273db868,120
925a7a187d10,22
92632fccacfd,6
927fda469e3a,367
929702eff5b4,2800
93a2a9707dc9,235
93dc2066f700,49
94c4daef78f2,70
94f4fdaebfce,18
957aae982489,2
95b212607f6b,25000
95f05bc4d41a,6
960733a53680,41
9649c35a9ca7,37
97afdd4228f8,26
97df2fa8d618,94
97f135524b32,429
98098d39f5a0,15
9838cac92c81,5
98bfebb22816,375
99419701347f,5
99dd9478d540,1
99ecdcbffb70,12
9a2729462add,48
9a33507208a9,145
9a79b4185c63,78
9aceb225c682,4
9be4fb91c8ea,60
9c425fddf3e4,880
9c5f6403ee61,6251
9c7f861ec0f6,80
9ca314243dfc,7400
9ca3d51cf693,3
9cb41023d198,109
9cc56b953473,448
9cca92e21d25,50
9d390ae257a6,5
9d5402df5e39,3
9d5df22c6fce,26
9d99175a75b1,34
9de792fe8e46,34
9e94afaf1834,108
9eae1ca2304a,450
9ec1f3f40b6e,1128
9f385da4b3e6,300
9f397ae04006,61
9f6ba6ceac4d,106
9faa79b750d0,241
9fb7aa284ea4,10
a000de5168af,17
a0063005ef19,99
a013d0847852,151
a0623dc98405,3
a06a9a9adb74,73
a08392242bf1,100
a0ba7f404282,26
a0bf28ce5e5d,10
a0c62d406520,31
a0ccb4906a2d,4
a0ecc62b0ef8,17
a0f3d2eadd89,88
a162b0963e30,3000
a1c6666e4502,79
a1e21bf44f1c,13
a23f4c29eda2,330000
a292b4783be3,308
a295cb55b91e,7
a2967d29f03a,6
a2aa8b57ae4e,31
a2e0fbb86c89,6
a2e2a1a070bd,12
a2e2ffb9cc3c,78
a2ea64452f12,160
a345e3a6e634,49
a393fa1abce0,300
a3adab559671,162
a3dd863c51fc,64
a41128b840d9,120
a425aa8dc1ad,60
a4433ea2f176,240
a5b7f5c5466b,98
a5fe8bbb00b8,2450
a609194f7b62,11
a61e2db65b52,24
a628fcd8d558,13
a639c59857e4,8
a65c6a6ad9d8,131
a6627d5ef5e5,4
a69f6e823acd,15
a6a576fdef47,46
a6c782d873d7,66
a6cec94f71d0,750
a6e7e6ac9c40,48
a76ef2e5912a,42
a7aa1d569acb,3
a815b935f49b,75
a873582a4572,35
a8db99e6f837,12
a92b7524c766,32
a950b7702b30,46
a969fb7be149,54
a96e8157da72,90
a99106deaead,60
a9b5c7d22071,501
a9d54d77fe0e,361
a9e2e9dbeb1f,151
a9ec208c97ce,10001
aa1d50a785da,360
aa2c23062222,3
aa396cc2b017,336
aa8198eb38b6,90
aa8284d56a3e,8
aab4afb981d3,123
aadb61b0cb45,36
ab354fd37ae0,32
abe06daf06e0,12
ac1c56530cbd,156
ac71a84aeb6c,17
ac7995e03d38,34
acb52ce79ee3,16
ace01ce9350f,280
ad6a697d9fd8,20
ad7851cd7f81,224001
ad880367d584,144
ad94bcfae44a,68
adbb3e2a8dcb,44
adf347901eb8,40
ae127bd39f74,9
ae52c3d2d9ae,75
ae9cc75b5799,32
aeb6b84f0071,120
aecf26a2fa9d,51
af1498e9844a,18
af1d5315059a,32
af4399ba74a3,30
af72fa84f960,100
af7319fdd46a,64
afe03a636741,501
aff51f6214b3,100
b02100af6abb,2050
b05cf09ccefc,800
b076242fc3f7,10
b07e228b8148,92
b087cfa1cbf6,1596
b0c0e3ce6fac,7
b0c6e3c9663d,3
b100ad1c744c,7200
b16394a124d4,16
b16627912857,72
b1b091e1e45d,21
b1f48f952fc7,8400
b244a83d47b9,200
b24daaea7a66,12
b258d72a9fd5,361
b27dfe1af9a6,291
b280cdddf4bd,28
b2a8ad1afeb7,14
b31d78f16cfc,30
b39515376a24,168
b3ab809fca3a,9
b3e26d62e153,144
b40025fbcadd,135
b4515fea0948,34
b4a5b3e1d289,70
b4b5c7fc3a5a,8
b4db0af17795,20
b5240265f0d1,11
b55b17976931,10
b56f0663d476,2
b57883b4e751,2
b5af7a75cf5b,11
b5b14fe532de,480
b5ce939c9c3d,576
b605c8cc8f29,350
b64b43931523,2450
b6fe46dead5a,20
b7141dd9ca54,8
b73d34d1522c,21
b7678febba14,3
b7752e65f2dd,1450001
b79d7a0da35a,5
b79e0ea175db,161
b7ab7a56e9a9,50
b82fa748fd7f,15
b843d084a539,27
b856c70e5007,3
b85d8b409bc4,168
b86467ab757d,120
b8a1c117f959,2
b8eb4ea1993d,321
b90c4cebdff2,10
b914735e7094,7
b94089b7325b,343
ba208ba96a7e,30
ba2c56e717db,20
ba4c00403817,1210
ba674b214acf,1
baaa1fd7c73d,7
bb0f389e3943,21
bb266910683d,11
bba7bf91a741,595
bc26a770891a,16
bc6e62c77457,34
bc779b5f6546,7
bca51c483678,301
bcb99c8174e9,72
bcbc44fcf620,2
bcf7dded26ad,221
bd4781c4319e,4
bd756f4dfdf6,7300
bdb2efefb82a,19
bdf0736fa01b,120
be34d08821f2,1200
be71427eb042,500
be971848a1e2,31
beb42c5a5dde,40
beea49a58bca,45
bfb4a02dcda6,28
bfbbcbcaf68e,30
bfbf401acc07,3
bfc26bf8762c,40
bfd1bf7d74d8,70
c00499107425,490
c013ef291ecc,120
c01a6215653f,26
c01abc02111e,17
c04c21aed3bb,256
c06b39bd8153,240
c09f207f5cd4,12
c0c3b2e7b3f2,53
c10f0fa439ad,8
c1242f9a0945,37
c129d3795703,34
c16a548eaf7a,140
c18ccaf115ff,24
c1daad762953,14
c239cb028706,100
c24b99ff469c,23
c251fd96a2df,100
c26375d92162,78
c2c2ac2e39b4,50
c303143f01ad,120
c30ea0b0da33,15
c345d2ca64a9,30
c390a5f74fba,6
c3969b1e7859,28
c396f3a85a0a,14
c3979ded2d18,50
c3a0581f8fc2,66
c3e9d5be4630,10
c409ad46f286,32
c40a7bdc9f5c,132
c455e1e59ced,301
c45fa90ab12a,17
c4fc8d4b4c40,7
c50f12e7597a,230
c52d221915e6,33
c52e80e7597f,33
c56a84bbfff6,140
c5ab80dc9579,16
c5e1e583c704,280
c60cbe595463,101
c6177c9e0aa1,23
c64666f355e8,8
c651c35443aa,101
c6a3326239ae,2400
c6ac730a8e89,76
c6bfdcd70179,20
c6c770218406,30
c7236ddce092,20
c731047c06d4,92
c745f331728a,61
c74655b05a02,5
c7babb15dd26,32
c7c778cf814f,5
c7dedf525b36,18
c7f49e868d2a,4000
c85fd087a251,22
c919f964d815,1800
c91d30ef8deb,1248
c96b3c044edb,6
c9788a039274,90
ca2479b211b4,3
ca3ce2467def,8
ca58c3cd8db5,7
ca6618809856,76
ca77fb3799a1,160
ca9fd2050ead,50
caaa3dd02954,25
cacf58866cb5,46
caf82992b0fa,10
cafb5f710e2f,124
cb005bd0608c,43
cb0f9d2331ed,1401
cb1423f07cde,16
cb9474aaa40d,2
cbc0c81f19ae,7
cc364f18f37a,50
cc510d4c64ba,14
cc9a89a7002a,3
cc9e8b98a09b,14
ccb10c98c8af,45
cce431e1dadf,6
cd21c6c6202b,50
cd53646cc84c,98
cd8eb14dbf77,2304
cde3deef692d,240
ce1e7f1feffa,5
ce5f7470a8d4,10
ce60e7c93610,86
ce951ea1feb6,273
ceb8c4a3965e,312
cebb6f33a221,2
cebc422de7da,45
cef79a77d2a9,15
cf0274924b0a,5
cf8261c517db,91
cfd8f7c2e953,30
d002b56d56df,8
d02c9ae9bb97,83
d092cd8681b1,144
d0a8ad472013,9
d0aee990499b,200
d0f97fca9333,12
d104c890e52e,7
d1175fcfe142,201
d16f602ff60b,310
d20a90d2708f,3161
d28741d80f29,16
d2cde3b1e6d2,38
d2ffcdf18ea8,120
d31245ed0896,45
d33ba1b1aa73,20
d3616368f5a3,622
d36ad1cf7709,90000
d3f4d3747346,51
d3f75c43b97f,480
d43026f45568,85
d4981d04dcce,6
d49d861e3830,26
d4fb7f92956b,1260
d569586da672,350
d6508315c989,360
d67f6189c7ba,27
d6870efb05cb,10
d6c82975e98a,28
d7d62987a9bd,2
d7ef3f09245f,13
d81ed25d7648,2
d8305284ae59,70
d8468f3ecda6,250
d84727070d64,31800
d84d0061913d,30
d856b02bc2f4,35
d87b36783929,453
d8eb15c61269,64
d8f81afc4349,125
d8ffa02fbc35,130
d9512bfffcbf,16
d95625520cc6,2
d9ccd6777b51,350
d9d95fdafe3e,13
da5903701247,20
da84d3c4b2b4,7
dacc1b0ab301,25
db49f12f4793,3
db594c1b6982,73
db6905ffa229,5
db8bdb8c74be,24
db920cf73a95,8
dba4fff77c8e,540
dbc349a8dc2d,134
dc16183b5b3b,500
dc17758279a6,48
dc89b6991989,310
dcb72b291994,4
dd2447cb1957,48
dd3252df3670,255
dd44dbf891de,3
dd5da68e41e4,10
dd6b0842cb01,52
dd8b0ead9586,13
dd8d3abf46fe,15
dd94cf176462,421
dd9ffa37f17d,31
ddf35a600e2c,12
ddf6bf29653f,5
de55a7996e5f,153
de98b6375d72,7
dec4d2d6111b,1001
ded3fa269e8d,110
df25fea93f3b,3141
df4677ff5353,80
df534a178529,35
df59978840ec,288
dfbf25bd4a56,33
dff0a395a319,15
e06112faa3c5,188
e06f0e55e623,38
e07a25fdbb90,5
e0988de526ba,5
e0ace606f6a3,140
e0dc092ca31b,-2
e0e26ab65961,10
e131db1074e1,57
e15477ec1002,5
e1739b459175,5
e1d1b8237034,59
e27115d0a12c,9
e28e7f0270f8,18
e29da960bf40,113
e2b7d230ad8a,51
e2dbdacc466c,180
e30bc5340cfa,4500
e352a30ebf6d,36
e354552963ad,26
e35710ef8d17,3
e376b4273064,276000
e3a4f3ab3f71,8
e3c40e81d542,6
e3d47ee0f47c,7
e405b1aefdfd,41
e410feea4267,15
e4149b72b16a,301
e41bcc94c04f,21
e42fed6fb743,350
e4326750426c,14000
e47a61043cd9,50
e4c4f646a125,260
e4e04d4b84f6,501
e54bb59cb477,8000
e550e0d4681f,5601
e570a1c203e8,4
e5b0612662a5,44
e5b5e9218d6f,2880000
e5b8ab8846ac,30
e64a5fae848e,43200
e65a7fb0b5db,9
e65c75a2eff3,4
e69824be315a,3
e6be53ed61d5,23
e715fe5b0a47,1000
e72e93c187d0,81
e7414b5270e3,9
e79bb6ba422b,87
e7bafb8b36ee,216
e7eaac008194,5600
e80c7a0f1bba,1800
e84dd85c2281,30
e8a6bfcd48d1,2000
e913275d1b8b,17
e97e7ef64689,3
e98884c3c8f0,2
e998402ea058,101
e9d1ec381f54,600
ea4c2d2e3cee,2
ea5ce66d8256,120
ea772c99a8f9,15
eab2414ab14e,130000
eac8117b9641,9
eb0bce8e36ab,3
eb13f3362de3,100
eb1f1f1a184f,15
ebdcfb51da20,50
ebe1e2011880,180
ebf0de6514d8,13
ebf41402398b,15
ec38b9884cb4,124
ec5c00490f31,7
ec67e3e41da4,17
ec9536e15a15,31
ec996105b543,45000
ed3f517e6d98,70
ed86ee9dfdc7,10
ee0df5356a9b,81
ee7b99bc1d90,90
eecc284f2b25,4
ef15e6976d2f,2
ef45e2f2c071,21
efaeeed158f7,14
efeb0603dea0,76
eff3950dead8,91
effcce56f51a,5
f06e0d94a151,20
f0944f61f06a,21
f0983f450502,700
f113ebe9aaf0,255
f144ebc0f78f,9
f151271e2965,50
f17addf6323a,12
f1c585a994a0,3
f1f7c987a617,113
f2bda9d80ca4,160
f2ca960991a3,42
