id,answer
15860ad86c0f,5
15bebe2a9174,46
15d812e009b4,8
15db534dec2a,30
15f416ea91be,75
16a4a7578ee4,20
16af6e4d3398,30
16d226a12155,650
16da8ab4c916,15
16dbbf76f550,14
171cc0ff7ed6,206
1726dc5a3f39,16
1790d54b804d,190
1798c1896d52,22
17c3c11a28aa,7500
17e084280d4d,51
17e3e2797b05,8
18100d9866cb,76
182cd1612e3e,826
185da5495bad,11
18be37494018,14
192169904ee9,50
193db6f32805,31
1963142a0fdf,19
19a7a637ac5f,7001
19cc6aae8901,5
19f9005b4954,2325
1a8dcb21fb20,6
1a9b957d1823,65
1aae4bcfec01,276
1b1e97999788,11
1b347bcf3360,120
1b6a472ca60c,15
1b7b37c111ea,281
1b97a6054999,526
1bb03bb20783,50
1bbbecf0361c,95
1beef5e10204,4
1c85771cef5c,5
1c9523d412df,15
1cecbeadea0b,240
1d18a0072eed,398
1d7d061f7798,240
1db155d79430,1
1e1ffe989876,156
1e25372955d7,15
1e5d19abe954,5
1eaf93274ad3,5
1ec8f4b26db8,72
1eeb2a105b55,860
1f2e6419eea7,138
1f5c23f33705,14
1f5c633540ef,21
1f786c30b76d,1125
1fb9012b7048,55
1fcf1a808fa4,5
1feda78c9a0b,240
1feef3848f99,110
1ffcfa5bf3d0,6
1ffdc7a2d63d,75
208c62c9e44d,1
20dc972e16c5,90
20de24526529,451
20f884907d7f,20
20feca608c77,80
21578c932877,30
217cc6f34dcc,27
219440c7a407,24
21a2727d80be,13
21e0d34003ca,560
21eb0f2c6360,49
21ff2359b773,15
223942b1d00a,6
226a8ff03552,20000
22736cea01ca,61
2279025ca53d,49
227f9af33830,42
22f9f7ed3448,360
23133924909b,74
231af1e307e2,6
2363b60ab3b1,68
23b326beeef5,34
23d1d81ff0c6,80
241035af5229,7425
246a87f1bc8d,24
252b75884691,9
25969e1126a2,270
25e794bfbf98,4
261b0a957892,10800
2652572051cd,31
269d06be70d6,9
26b0265e4252,17
272b00f0e340,1600
273b847232c8,20
276c8dadcaa7,42
27ddb3880a0e,25
27e7dd77f43e,840
27fd7b25fc9b,160
2816701f598f,248
282295048201,16
282473b591ea,4
283f85215fe7,24
284057a1c547,2001
2853a1e89d29,92
2880f89e4e75,51
2892074129e7,64
290dd830dcb4,36
2917e61d25c5,91
291a9561b04f,15
2922594e1da0,93001
293a9cbadd45,4
2a0395031586,114
2a529a88a672,28
2ab3f89fa8e7,18
2ab42656813d,45
2ad3dd2c764b,58
2ae2632667e9,138
2af22a02f3ae,4
2b18403fc1f4,26
2b23a6270584,300
2b33316d9c80,220
2b665fe3a917,50
2b6817dea93f,576
2b80f0931ce2,21
2b8224e5ff39,58
2c102fc75995,2400
2c87ec228eb6,54
2c8e8361ed2e,57501
2c9779233b1c,9
2cac06d8065d,74
2cae898d31c9,245
2cd135759d15,2
2cea416ecb01,50
2d0b10bf115d,15
2d4eecaa3131,54
2d6f07472ca1,16
2d861a1b42ec,24
2d8cd61d11db,3001
2d929bcc7a8b,70
2da5b4065707,90
2deddee5097c,36
2e10a27bd3f9,18
2e3ed1871ba5,5
2e67d1b6130f,50
2eb878a2da6e,480
2ecf8a4d3bae,3
2f1c06cbe553,111
2f5a04bf9292,750
2f7815559568,31
2fa747fd6dde,655
2fc9030f7010,3
301ed9bf82ce,61
30415fefab4f,17500
30487c71696d,250
304c9b0a215c,96
306664cb7fdf,2600
307e27b63706,45
3086242543d7,321
30b11fda9716,61
30b1f23d7c6e,32
30ca890ef8e8,25
3107427ff9f7,22
313b5a60dd6b,36
315240c98551,521
317892732663,16
317a728eeb4d,120000
3194654f50bf,56
31bf2e70e600,11
31cdc06b744c,60
31d61a9ffd29,273
3286ecf6d3a3,1080
32dab5277419,250
33135dcab6fd,22
339ac77ebffb,55
33e50a1f5f48,15
3406b863c581,225
349ab96d3ff9,2125
3530996df64f,24
35b1ab4a095f,16
35e362d735ec,160
35ea21828058,5
35f708d2fe92,90
35f7a16f5f6f,1241
365afd83ca58,80
36660ee430b3,36
36b19245f1fb,35
36e29efe5ca8,13
36e2cc8c58aa,10
36f177ebe76c,1050
371f2fed99ac,77
374d9e48124d,9
37d222b832c7,4
37d74e6fd68a,55
385367da2261,262501
3864140997db,195
3881d22357a5,4401
388995f66cbd,720
38c5182198e1,71
3914eadd8764,21
395078748517,1301
3956929725cc,306
39762feee77b,5
399abd76071c,4
39a6feefafaf,40
39a8c45d760f,20
39bc72d7cae2,1171
39cae7dc70a8,51
39d325eafc16,54
39d494984990,57
3a8a1115da7b,1218
3a93f7d145a9,13
3ab434a13e90,301
3adb9ffb5c39,193
3b12e3a94f64,120
3b2117d72809,180
3b4628c21dbb,280
3b6fdd4e8d3b,11050
3ba1e6a563fd,4
3ba28655f927,6
3bdabe704787,120
3c1f870f968b,72001
3c2851da1de0,95201
3c313263b833,69
3c51aa0fbdf3,5
3c6086e34122,162001
3c60f5a064e1,17
3c97d556c725,18000
3ca6643cb074,260
3cc3bda63ed0,2
3d058d64eaca,10
3d267e8ce5d1,6
3d9cbc4361a0,2
3e544c0dc4eb,5601
3e80c4931f94,10
3ea0afbe2fb8,45
3eb13031c8fb,40
3ecab5705ca6,87
3efeaab2454d,163
3f138c19350c,227
3f573a71dd18,8
3f6e7df806df,11
3f8603e82aca,8
40560d58ca41,9
40ac97ee3d06,7
40b810331129,300
40de65307cde,14
40e3b5c339b9,80
40e9fc93523d,11
41325317e83e,43
4134b824b8c7,168
4155a96ca109,40
41c560cfad92,85000
41d612461b76,76
41f749671429,181
426102facb18,61
42c9f4622fac,180000
4310f1625f74,940
4314b622ab99,6
43477b18c5c4,70
435ee913e2c2,17
436c7b052399,27
4382fe560e09,1
43afe33a0908,170
43cd5b8e96a3,400
43f36143e7b9,32
43f6462b714f,19
440b6579069f,104
448d28678b57,5
4494394ddfa8,34
44ce92c63e1f,801
44d1a5815c71,39
44f8b4f1d86f,26
4516784188aa,8
45284dfdced4,131250
45829e6a98ec,10
45dd54498041,104
45df5aea7cf5,72
45f3ef76afc7,19
45f4644b5c3e,50
460f292b8e18,5
4624aa0d3110,2
463d8faddd7f,38
4654ee32ee99,14
466d72c10026,4
46b3064c5bb7,160
46bc91cc6945,11
46f996c33dc8,541
4712235152ad,6
475ed8a42c75,20
477ebe40fce5,17
479734377e93,70
47b4ccb180ac,17
47bcf946a8f1,596
47cfe04f8926,2
47e9cfa882b8,22
4815331c15e5,48
481e62833359,34
481ed16fe7e0,400
48483aaf864a,843
484bee25faca,14000
48c992cf21a1,8
48ef3fde5785,4
492e2564ec60,7
493aed8e1a5a,17000
495b8ad9de22,27000
49860457c1d0,36
498f5fa2e7c3,50
49ca896cb72e,450
4a3478f9bafb,39
4a9732dd1bef,2
4aab7c5a684c,11
4b0812fa2a7a,140
4bbeec33b36d,25
4bc7aabf04d3,150
4bed269dbb2f,18
4c0214fd35a5,6
4c1b2432fbf3,33
4c2ccdd73a7f,9
4c786d3d95ec,89
4c7a60f738f9,200
4cda66357b84,1
4d23a9b87e10,105
4d23f6217af6,2
4d8b0b127bab,325
4d9a350804d7,13
4e03dc8e4020,66
4e2e605ca52f,30
4e5261ee92cf,15
4e5f17dfcc27,70000
4e978ebd1021,26
4ea12c3fcd9d,90
4ee4676f6b0b,5
4f2f77ac1205,52
4f6c5a531598,2
4f828bdf9b8e,20
4fd201cf0202,10
502ab83feecd,11
502cd8b316a9,180
503299a25250,92
5037db605d74,15
506594127ef4,26
50e53cf26e9b,61
513d00eb37a3,148
514f63b8a743,20
518cd5b54f21,120
51d5decb26c0,5
522dd2a437d9,40
526e00513adf,12
529a742cdea7,9
5376c4b4bbc2,26
5466d937891c,5
546948eadaeb,3
547bcd95fcfb,20
547d854ced47,34
54c219c070fd,231
55301593380f,22
557af40954d3,2281
559647ab8446,68
559f5e4f9a61,319
55b1b49f0955,106
5679e6da16dc,482
56a610fb8281,48
56c4b5605d1b,133
56c4ea2ef98d,763
56f1ce6c0784,721
57206a351682,360
5768402e203a,80
57a3d76b6710,106
57eb551103f7,3528
5804df32e4fb,84
5826b68771dd,17
58444b64a424,240000
59a3d6f53209,1000
5a4731e896b6,175
5ae86ca0aab0,5
5b08dda443d2,147
5b0e449a9e16,80
5b233a29b296,68
5b6e0ec8578d,349
5c593d3d650e,81
5c8bac0d1b02,60
5c9b9d415293,12
5ce426a65307,12
5ce4ce6fa210,90
5cf179555841,50
5d07e0c1aaca,62
5d0bd11d6c06,85
5d1c384172df,57
5d25e04ee495,80
5d336053824f,11
5d45ea889668,3430
5d4d618947ac,43501
5d70a0aab7a5,13
5d8b16f018a6,80
5db7803444b3,8
5dfedc84ff9d,31
5e0103c3bb62,27
5e57a60e4ee2,21
5e66a9f2afd4,19
5e74dfce5f05,60
5ea0760bfab2,91
5ecf5f271f63,294
5ee9624fade2,2
5f18892077fb,575
5f2b793ba750,700
5f30c7683ee6,160
5f8d5e4154fa,251
5fa47a2ac3d3,68
5fc46ad66e1c,250
60371b08bb36,40
60a703410031,16
60ba19d6aed1,26
6179c71cf98a,56
61a6fec37d48,10
61e6909bc983,10
61f77b0e7e49,12
62686f7016b6,301
62695707a3f8,5
62dbab1aa9ee,10
62eceb6d070b,18
63cb73c72a3a,82
63d2b155908a,3360
63d9842e3f7f,6401
640d224ad021,2
6485777bc552,60
64f26fad7abf,40000
65021a35068c,28
650f4e97e4dd,11
6510646b2291,220
657c0faa3457,75
65932362f48a,65
65b07b77267c,30
65ceac6c7aae,160
65e893e1290d,298
65f2cd9a941c,99
661cd0ef5547,410
6628943142d2,5
66774aa64015,76
66a8adb84c3b,16
66e3b2a3a8ea,28
67790ebe3463,2640
67cf9a8e148b,1920
67dfdc5c6a1a,176
685b69b40e42,140000
6902620b20e4,1430
6909b625e23e,45
6916f0c2909d,128
691cff6fa788,6
696bdadb2c03,6600
69a68c824de3,5760
69cbd02cbf46,8
6a093ea61501,541
6a30906519d8,3
6a40a1cdb256,8
6ab9cf286746,2
6b1bee709677,375
6b24f72f5a6d,40
6b2c084d0ed5,10
6bc21075f720,226
6c06a20240c4,27
6c439a843eae,48
6c7381111b4d,694
6ca12a29abda,18
6cbb817a2b40,4
6cc60a795e79,10
6d75f9d51430,241
6d7a6d892078,64801
6dc76ffc2b62,1
6def958f0dc0,270
6e008e6be3de,10
6e230fd9630f,2
6f177e11f363,95
6f52bd1c97d7,13
6f5e3c212f84,10
6f6e5e3efca2,31
6f8625f084e7,16
6fab3934f977,157
6fb06d4b3e32,24
6fcfaa2a7f0b,36
6fff0b79f867,1
7005a04725c9,60
700db3f4aca6,70
70475bc29095,56
704aab01946e,226
70620e8b7135,13
708cbf35fe2b,100
7097ff0c69fd,3
70c6b4832c60,26
70ec947a05f8,4
70fce00efdb7,6
712d772c4147,29
713039126130,45
7156514f2f8f,121
718d61baafd3,3
718fda29cab1,6
71bceeab89e4,9
71c89bfb8b94,44
71f1b5e841c8,1521
722c4e178e80,8
722d1c261b11,51
7234f3f9da0c,6001
723cbca893d2,37
7259d77fc7f6,2
727d6d7fb016,55
72f96ad5f022,675
72fea80f2afc,172
7315c1961f8a,10
7317f3c23542,1
7347ee471783,13
7387493ea130,7
73958a0e3768,24
73ca7c5c1390,16
741e649b57ba,370
74d30ffcd514,8
74fdc3d7af66,132
751789e644cd,600
755317d2f456,6
7555592670fa,22
7647614bc114,15
764defd204f8,3
76507b8bf2df,12
765e1d0e801e,40
76cac601035f,150
7745f844de0f,221
7795b14ac430,28
779df4f01d19,61
779e9d509748,75
7813e2dc3f9d,18
782845714761,142
78739858f47b,145
788cc74ac7d8,64
7922c9621eb1,20
79394e56ca98,15
79c28dad6cb8,2100
7a02632b26a7,5
7a4bdc2061a5,2
7a59e7a4e67c,8
7a6d694be23b,79
7a9d3484314c,60
7ac9ffec42bc,19
7b1f8796258b,41
7b274d813b34,26
7b334c1bccb0,1509
7b352977317c,3
7b4eac20a926,736
7b58afb92d85,5
7c24f695dfc1,35
7c3c775d57d2,15
7d891f298e46,7
7dd196cc26ef,3
7dec5d23cf90,1875
7e44d976fea9,34
7e5e574a2609,385000
7ea7e93e54f1,168
7edd2026751d,5
7f304aa539cd,5
7f4e401cc73f,8
7f509425d4bd,100
7f721985b57c,37
7f908deae3fb,168001
7f93a60cd3c4,49
80068de295d8,6
8013b243387b,12
8016c0c6721a,750
809cc299498f,6278
80edbc8ff844,800
80f692e94c79,3201
8118fe9cf554,13
81613b596097,22
81617f0305a9,146
818cf450e1da,102
81b1a2fa35e7,17
81e63e05678a,9361
82107a0a2147,14
8236c583d31e,140
825fc7671d64,20
827be67c4e85,22
82ba2fdfdc99,71
82c0255c5330,120
82e8c3b78fef,83
83c06f75a997,18
83dcc28b20d2,19
83deec9717d9,8
83f243e2d0d7,9
83f5eba2e9a1,30
83ff08fd90f8,13
8403e244a47f,60
8416d96552a3,7
8419747bcf06,24
8420e62d045f,15
8425cc7c3a1f,666
8452a380dab7,10
84aa98062f7e,79
84be2f16f77a,65960
84c20cb7cf18,48
856b17f8df8b,461
85aef9446002,96
85eac50543ce,28
860b639368cb,27
861830872a01,100
8633426e6ede,104
86dea53151bf,1
87222864f382,44
8726b59efaa2,2
87616553a8aa,976
8769f0496d32,316
877d6da6c160,98
877e262ce0b4,243
87bf25742902,1490
87c4fcc3b6b7,1111
87d656d9b349,320
87ed24a7527f,8
881e107d09ad,4
8832d26da388,16
884d3e02b2eb,21
88571e28d8de,9
88a0510b66d1,251
88e52996ff4b,18
89251b79a538,79
897e4e2ed6e1,159
8a6a70aba7c6,48
8ac389a788ef,6
8ac9d2594979,35
8acf82932844,9
8b0e5925b81b,7
8bc6dd69076c,4
8bd3822fdcfe,100
8be5dfbc9a69,26
8cd9af1b51b9,4
8d41a3f3686b,93
8d5412f38f14,49
8d5e75dc5b34,16
8de8ce8b4202,9
8df1455d573f,215
8df5ed720947,350
8e0e2896a7c0,20
8e371ca508da,440
8e6a8b66ec2c,11232
8e72248169f7,151
8ecad141dfcb,230
8eef3c3cb5aa,5
8f0981ab83e7,803
8f249d3c7784,40
8f2ef97544af,623
8f7bf980974b,26
8f972470be58,4
8fb870b3ce70,14400
900888e3f4a5,7
900a9246db4a,26
904365da0cf6,38
90564fdb0378,4801
907b6a71b8b0,26
9085daa047c1,13
90971b3ceea0,11
915eb07cdb12,41
917adffc7b87,5601
91eaa9bf8a3d,36
920eda2b97db,2351
9224e27de5b9,11
9248273db868,121
925a7a187d10,22
92632fccacfd,6
927fda469e3a,366
929702eff5b4,2800
93a2a9707dc9,236
93dc2066f700,48
94c4daef78f2,71
94f4fdaebfce,18
957aae982489,2
95b212607f6b,25000
95f05bc4d41a,6
960733a53680,41
9649c35a9ca7,37
97afdd4228f8,25
97df2fa8d618,93
97f135524b32,429
98098d39f5a0,15
9838cac92c81,5
98bfebb22816,374
99419701347f,4
99dd9478d540,1
99ecdcbffb70,12
9a2729462add,48
9a33507208a9,145
9a79b4185c63,78
9aceb225c682,3
9be4fb91c8ea,60
9c425fddf3e4,881
9c5f6403ee61,6250
9c7f861ec0f6,80
9ca314243dfc,7400
9ca3d51cf693,3
9cb41023d198,109
9cc56b953473,449
9cca92e21d25,50
9d390ae257a6,6
9d5402df5e39,3
9d5df22c6fce,25
9d99175a75b1,34
9de792fe8e46,34
9e94afaf1834,108
9eae1ca2304a,451
9ec1f3f40b6e,1129
9f385da4b3e6,300
9f397ae04006,60
9f6ba6ceac4d,106
9faa79b750d0,240
9fb7aa284ea4,10
a000de5168af,16
a0063005ef19,98
a013d0847852,151
a0623dc98405,3
a06a9a9adb74,73
a08392242bf1,100
a0ba7f404282,25
a0bf28ce5e5d,10
a0c62d406520,30
a0ccb4906a2d,4
a0ecc62b0ef8,17
a0f3d2eadd89,89
a162b0963e30,3000
a1c6666e4502,79
a1e21bf44f1c,12
a23f4c29eda2,330001
a292b4783be3,309
a295cb55b91e,7
a2967d29f03a,6
a2aa8b57ae4e,32
a2e0fbb86c89,6
a2e2a1a070bd,12
a2e2ffb9cc3c,78
a2ea64452f12,160
a345e3a6e634,48
a393fa1abce0,300
a3adab559671,162
a3dd863c51fc,64
a41128b840d9,121
a425aa8dc1ad,61
a4433ea2f176,240
a5b7f5c5466b,99
a5fe8bbb00b8,2450
a609194f7b62,11
a61e2db65b52,25
a628fcd8d558,13
a639c59857e4,7
a65c6a6ad9d8,130
a6627d5ef5e5,4
a69f6e823acd,15
a6a576fdef47,45
a6c782d873d7,67
a6cec94f71d0,751
a6e7e6ac9c40,49
a76ef2e5912a,41
a7aa1d569acb,2
a815b935f49b,76
a873582a4572,35
a8db99e6f837,12
a92b7524c766,31
a950b7702b30,45
a969fb7be149,55
a96e8157da72,90
a99106deaead,60
a9b5c7d22071,500
a9d54d77fe0e,360
a9e2e9dbeb1f,150
a9ec208c97ce,10000
aa1d50a785da,360
aa2c23062222,3
aa396cc2b017,335
aa8198eb38b6,91
aa8284d56a3e,9
aab4afb981d3,122
aadb61b0cb45,37
ab354fd37ae0,32
abe06daf06e0,12
ac1c56530cbd,157
ac71a84aeb6c,17
ac7995e03d38,33
acb52ce79ee3,15
ace01ce9350f,280
ad6a697d9fd8,21
ad7851cd7f81,224001
ad880367d584,144
ad94bcfae44a,68
adbb3e2a8dcb,44
adf347901eb8,40
ae127bd39f74,9
ae52c3d2d9ae,76
ae9cc75b5799,33
aeb6b84f0071,121
aecf26a2fa9d,50
af1498e9844a,19
af1d5315059a,32
af4399ba74a3,29
af72fa84f960,100
af7319fdd46a,65
afe03a636741,500
aff51f6214b3,100
b02100af6abb,2050
b05cf09ccefc,800
b076242fc3f7,10
b07e228b8148,92
b087cfa1cbf6,1596
b0c0e3ce6fac,7
b0c6e3c9663d,3
b100ad1c744c,7201
b16394a124d4,17
b16627912857,72
b1b091e1e45d,22
b1f48f952fc7,8400
b244a83d47b9,201
b24daaea7a66,12
b258d72a9fd5,360
b27dfe1af9a6,291
b280cdddf4bd,27
b2a8ad1afeb7,14
b31d78f16cfc,30
b39515376a24,169
b3ab809fca3a,8
b3e26d62e153,145
b40025fbcadd,136
b4515fea0948,35
b4a5b3e1d289,71
b4b5c7fc3a5a,7
b4db0af17795,20
b5240265f0d1,10
b55b17976931,9
b56f0663d476,2
b57883b4e751,3
b5af7a75cf5b,11
b5b14fe532de,480
b5ce939c9c3d,577
b605c8cc8f29,351
b64b43931523,2450
b6fe46dead5a,21
b7141dd9ca54,8
b73d34d1522c,20
b7678febba14,3
b7752e65f2dd,1450000
b79d7a0da35a,5
b79e0ea175db,160
b7ab7a56e9a9,50
b82fa748fd7f,16
b843d084a539,26
b856c70e5007,3
b85d8b409bc4,168
b86467ab757d,121
b8a1c117f959,2
b8eb4ea1993d,320
b90c4cebdff2,10
b914735e7094,6
b94089b7325b,342
ba208ba96a7e,31
ba2c56e717db,21
ba4c00403817,1211
ba674b214acf,1
baaa1fd7c73d,7
bb0f389e3943,20
bb266910683d,10
bba7bf91a741,594
bc26a770891a,16
bc6e62c77457,34
bc779b5f6546,8
bca51c483678,300
bcb99c8174e9,72
bcbc44fcf620,2
bcf7dded26ad,221
bd4781c4319e,3
bd756f4dfdf6,7301
bdb2efefb82a,19
bdf0736fa01b,120
be34d08821f2,1200
be71427eb042,501
be971848a1e2,31
beb42c5a5dde,40
beea49a58bca,46
bfb4a02dcda6,28
bfbbcbcaf68e,30
bfbf401acc07,3
bfc26bf8762c,41
bfd1bf7d74d8,71
c00499107425,490
c013ef291ecc,121
c01a6215653f,26
c01abc02111e,16
c04c21aed3bb,256
c06b39bd8153,240
c09f207f5cd4,13
c0c3b2e7b3f2,53
c10f0fa439ad,7
c1242f9a0945,36
c129d3795703,34
c16a548eaf7a,140
c18ccaf115ff,25
c1daad762953,14
c239cb028706,100
c24b99ff469c,22
c251fd96a2df,100
c26375d92162,77
c2c2ac2e39b4,50
c303143f01ad,120
c30ea0b0da33,15
c345d2ca64a9,30
c390a5f74fba,7
c3969b1e7859,27
c396f3a85a0a,14
c3979ded2d18,50
c3a0581f8fc2,67
c3e9d5be4630,10
c409ad46f286,32
c40a7bdc9f5c,133
c455e1e59ced,300
c45fa90ab12a,18
c4fc8d4b4c40,7
c50f12e7597a,230
c52d221915e6,34
c52e80e7597f,32
c56a84bbfff6,141
c5ab80dc9579,16
c5e1e583c704,280
c60cbe595463,101
c6177c9e0aa1,24
c64666f355e8,8
c651c35443aa,100
c6a3326239ae,2401
c6ac730a8e89,76
c6bfdcd70179,20
c6c770218406,30
c7236ddce092,20
c731047c06d4,91
c745f331728a,60
c74655b05a02,5
c7babb15dd26,32
c7c778cf814f,5
c7dedf525b36,18
c7f49e868d2a,4000
c85fd087a251,21
c919f964d815,1801
c91d30ef8deb,1248
c96b3c044edb,6
c9788a039274,90
ca2479b211b4,3
ca3ce2467def,8
ca58c3cd8db5,6
ca6618809856,75
ca77fb3799a1,161
ca9fd2050ead,51
caaa3dd02954,25
cacf58866cb5,45
caf82992b0fa,10
cafb5f710e2f,124
cb005bd0608c,42
cb0f9d2331ed,1400
cb1423f07cde,15
cb9474aaa40d,2
cbc0c81f19ae,7
cc364f18f37a,50
cc510d4c64ba,13
cc9a89a7002a,4
cc9e8b98a09b,15
ccb10c98c8af,45
cce431e1dadf,6
cd21c6c6202b,50
cd53646cc84c,98
cd8eb14dbf77,2304
cde3deef692d,240
ce1e7f1feffa,5
ce5f7470a8d4,10
ce60e7c93610,85
ce951ea1feb6,273
ceb8c4a3965e,312
cebb6f33a221,2
cebc422de7da,44
cef79a77d2a9,16
cf0274924b0a,5
cf8261c517db,90
cfd8f7c2e953,31
d002b56d56df,8
d02c9ae9bb97,82
d092cd8681b1,144
d0a8ad472013,10
d0aee990499b,200
d0f97fca9333,12
d104c890e52e,7
d1175fcfe142,200
d16f602ff60b,311
d20a90d2708f,3161
d28741d80f29,16
d2cde3b1e6d2,38
d2ffcdf18ea8,121
d31245ed0896,45
d33ba1b1aa73,20
d3616368f5a3,621
d36ad1cf7709,90001
d3f4d3747346,50
d3f75c43b97f,480
d43026f45568,85
d4981d04dcce,6
d49d861e3830,26
d4fb7f92956b,1261
d569586da672,350
d6508315c989,360
d67f6189c7ba,27
d6870efb05cb,11
d6c82975e98a,28
d7d62987a9bd,2
d7ef3f09245f,12
d81ed25d7648,2
d8305284ae59,70
d8468f3ecda6,250
d84727070d64,31800
d84d0061913d,29
d856b02bc2f4,36
d87b36783929,453
d8eb15c61269,64
d8f81afc4349,125
d8ffa02fbc35,131
d9512bfffcbf,15
d95625520cc6,2
d9ccd6777b51,350
d9d95fdafe3e,12
da5903701247,21
da84d3c4b2b4,8
dacc1b0ab301,26
db49f12f4793,4
db594c1b6982,72
db6905ffa229,5
db8bdb8c74be,25
db920cf73a95,8
dba4fff77c8e,540
dbc349a8dc2d,133
dc16183b5b3b,500
dc17758279a6,48
dc89b6991989,310
dcb72b291994,3
dd2447cb1957,48
dd3252df3670,255
dd44dbf891de,3
dd5da68e41e4,9
dd6b0842cb01,53
dd8b0ead9586,13
dd8d3abf46fe,15
dd94cf176462,420
dd9ffa37f17d,31
ddf35a600e2c,13
ddf6bf29653f,4
de55a7996e5f,154
de98b6375d72,7
dec4d2d6111b,1001
ded3fa269e8d,110
df25fea93f3b,3140
df4677ff5353,80
df534a178529,35
df59978840ec,289
dfbf25bd4a56,32
dff0a395a319,15
e06112faa3c5,189
e06f0e55e623,38
e07a25fdbb90,5
e0988de526ba,5
e0ace606f6a3,140
e0dc092ca31b,-3
e0e26ab65961,10
e131db1074e1,58
e15477ec1002,5
e1739b459175,5
e1d1b8237034,59
e27115d0a12c,9
e28e7f0270f8,17
e29da960bf40,112
e2b7d230ad8a,51
e2dbdacc466c,180
e30bc5340cfa,4500
e352a30ebf6d,37
e354552963ad,26
e35710ef8d17,4
e376b4273064,276001
e3a4f3ab3f71,7
e3c40e81d542,6
e3d47ee0f47c,7
e405b1aefdfd,40
e410feea4267,15
e4149b72b16a,300
e41bcc94c04f,22
e42fed6fb743,350
e4326750426c,14000
e47a61043cd9,51
e4c4f646a125,260
e4e04d4b84f6,500
e54bb59cb477,8000
e550e0d4681f,5600
e570a1c203e8,4
e5b0612662a5,43
e5b5e9218d6f,2880001
e5b8ab8846ac,30
e64a5fae848e,43200
e65a7fb0b5db,9
e65c75a2eff3,5
e69824be315a,3
e6be53ed61d5,22
e715fe5b0a47,1000
e72e93c187d0,81
e7414b5270e3,9
e79bb6ba422b,87
e7bafb8b36ee,216
e7eaac008194,5601
e80c7a0f1bba,1801
e84dd85c2281,30
e8a6bfcd48d1,2000
e913275d1b8b,16
e97e7ef64689,3
e98884c3c8f0,2
e998402ea058,100
e9d1ec381f54,600
ea4c2d2e3cee,3
ea5ce66d8256,120
ea772c99a8f9,14
eab2414ab14e,130000
eac8117b9641,9
eb0bce8e36ab,3
eb13f3362de3,101
eb1f1f1a184f,15
ebdcfb51da20,51
ebe1e2011880,181
ebf0de6514d8,12
ebf41402398b,15
ec38b9884cb4,123
ec5c00490f31,7
ec67e3e41da4,16
ec9536e15a15,30
ec996105b543,45001
ed3f517e6d98,70
ed86ee9dfdc7,11
ee0df5356a9b,82
ee7b99bc1d90,91
eecc284f2b25,4
ef15e6976d2f,3
ef45e2f2c071,21
efaeeed158f7,14
efeb0603dea0,77
eff3950dead8,91
effcce56f51a,6
f06e0d94a151,20
f0944f61f06a,20
f0983f450502,700
f113ebe9aaf0,256
f144ebc0f78f,9
f151271e2965,51
f17addf6323a,11
f1c585a994a0,4
f1f7c987a617,112
f2bda9d80ca4,161
f2ca960991a3,42
